x, a priori error bound, running error bound, forward error
    1.00162E+00,     4.08418E-29,     3.78699E-30,     6.69305E-31
    1.00163E+00,     4.08815E-29,     3.74468E-30,     5.02515E-31
    1.00164E+00,     4.09222E-29,     3.12949E-30,     5.67667E-31
    1.00165E+00,     4.09638E-29,     3.49586E-30,     1.07239E-31
    1.00166E+00,     4.10064E-29,     3.63295E-30,     7.91812E-31
    1.00167E+00,     4.10501E-29,     3.33928E-30,     6.39696E-31
    1.00168E+00,     4.10948E-29,     3.72933E-30,     2.95087E-31
    1.00169E+00,     4.11405E-29,     3.06126E-30,     5.21051E-31
    1.00170E+00,     4.11873E-29,     3.56673E-30,     6.30357E-31
    1.00171E+00,     4.12352E-29,     3.74387E-30,     1.42885E-30
    1.00172E+00,     4.12842E-29,     4.20141E-30,     1.21226E-30
    1.00173E+00,     4.13344E-29,     3.77567E-30,     7.04690E-31
    1.00174E+00,     4.13857E-29,     4.20960E-30,     1.08997E-31
    1.00175E+00,     4.14381E-29,     4.64127E-30,     2.67319E-31
    1.00176E+00,     4.14918E-29,     4.24500E-30,     5.60503E-31
    1.00177E+00,     4.15466E-29,     3.55387E-30,     9.84416E-31
    1.00178E+00,     4.16027E-29,     4.56735E-30,     2.65801E-31
    1.00179E+00,     4.16601E-29,     4.40978E-30,     3.57720E-31
    1.00180E+00,     4.17187E-29,     3.82786E-30,     4.83290E-31
    1.00181E+00,     4.17786E-29,     5.18042E-30,     1.27664E-30
    1.00182E+00,     4.18398E-29,     4.05355E-30,     6.99977E-31
    1.00183E+00,     4.19024E-29,     3.88706E-30,     9.46751E-32
    1.00184E+00,     4.19663E-29,     4.64078E-30,     1.55412E-30
    1.00185E+00,     4.20317E-29,     4.88252E-30,     1.02962E-31
    1.00186E+00,     4.20984E-29,     5.29232E-30,     2.37899E-31
    1.00187E+00,     4.21665E-29,     4.15684E-30,     9.40680E-31
    1.00188E+00,     4.22361E-29,     5.51557E-30,     9.35108E-31
    1.00189E+00,     4.23072E-29,     5.17749E-30,     1.26114E-30
    1.00190E+00,     4.23798E-29,     5.86284E-30,     1.49093E-30
    1.00191E+00,     4.24539E-29,     4.78417E-30,     8.99739E-31
    1.00192E+00,     4.25295E-29,     5.63807E-30,     1.46181E-30
    1.00193E+00,     4.26067E-29,     5.17369E-30,     2.69533E-32
    1.00194E+00,     4.26856E-29,     5.65173E-30,     9.82160E-31
    1.00195E+00,     4.27660E-29,     5.53961E-30,     8.40558E-32
    1.00196E+00,     4.28481E-29,     5.06735E-30,     4.16057E-31
    1.00197E+00,     4.29318E-29,     5.39045E-30,     3.23902E-30
    1.00198E+00,     4.30173E-29,     5.55599E-30,     1.32706E-30
    1.00199E+00,     4.31044E-29,     5.64477E-30,     7.42595E-31
    1.00200E+00,     4.31934E-29,     5.90918E-30,     2.15832E-30
    1.00201E+00,     4.32841E-29,     5.56214E-30,     1.02386E-30
    1.00202E+00,     4.33766E-29,     6.24053E-30,     1.29778E-30
    1.00203E+00,     4.34709E-29,     5.23610E-30,     8.00168E-31
    1.00204E+00,     4.35671E-29,     5.39179E-30,     1.84788E-30
    1.00205E+00,     4.36652E-29,     6.38058E-30,     2.84881E-31
    1.00206E+00,     4.37652E-29,     7.07135E-30,     1.28693E-30
    1.00207E+00,     4.38671E-29,     6.83519E-30,     1.35191E-30
    1.00208E+00,     4.39710E-29,     6.82634E-30,     1.70951E-30
    1.00209E+00,     4.40769E-29,     6.31827E-30,     1.79198E-30
    1.00210E+00,     4.41848E-29,     7.23248E-30,     7.07133E-31
    1.00211E+00,     4.42948E-29,     6.28692E-30,     2.89357E-30
    1.00212E+00,     4.44069E-29,     7.55210E-30,     2.35469E-30
    1.00213E+00,     4.45211E-29,     7.14327E-30,     2.84183E-30
    1.00214E+00,     4.46374E-29,     6.68917E-30,     1.02000E-30
    1.00215E+00,     4.47559E-29,     7.75568E-30,     1.53890E-30
    1.00216E+00,     4.48766E-29,     6.83334E-30,     1.01543E-30
    1.00217E+00,     4.49996E-29,     7.91752E-30,     7.49550E-31
    1.00218E+00,     4.51248E-29,     7.79551E-30,     6.23306E-31
    1.00219E+00,     4.52523E-29,     7.31980E-30,     2.62430E-30
    1.00220E+00,     4.53821E-29,     7.77308E-30,     2.69589E-30
    1.00221E+00,     4.55144E-29,     7.19378E-30,     1.95661E-30
    1.00222E+00,     4.56490E-29,     8.72188E-30,     1.01783E-30
    1.00223E+00,     4.57860E-29,     8.14471E-30,     6.12304E-31
    1.00224E+00,     4.59255E-29,     9.28282E-30,     2.22269E-30
    1.00225E+00,     4.60675E-29,     8.49222E-30,     3.91167E-30
    1.00226E+00,     4.62120E-29,     8.83704E-30,     6.00995E-30
    1.00227E+00,     4.63591E-29,     9.45576E-30,     4.68507E-30
    1.00228E+00,     4.65088E-29,     9.51179E-30,     1.44836E-32
    1.00229E+00,     4.66612E-29,     9.34602E-30,     3.09650E-30
    1.00230E+00,     4.68161E-29,     9.05741E-30,     5.16334E-30
    1.00231E+00,     4.69738E-29,     9.30369E-30,     1.36211E-30
    1.00232E+00,     4.71343E-29,     1.07860E-29,     5.18542E-30
    1.00233E+00,     4.72975E-29,     9.85757E-30,     4.96578E-30
    1.00234E+00,     4.74635E-29,     1.04551E-29,     3.08798E-30
    1.00235E+00,     4.76323E-29,     1.11420E-29,     3.37528E-30
    1.00236E+00,     4.78041E-29,     9.95517E-30,     5.02304E-31
    1.00237E+00,     4.79787E-29,     1.00769E-29,     1.24230E-30
    1.00238E+00,     4.81563E-29,     1.03089E-29,     1.09164E-30
    1.00239E+00,     4.83369E-29,     1.15859E-29,     1.46609E-31
    1.00240E+00,     4.85206E-29,     1.06307E-29,     4.48466E-30
    1.00241E+00,     4.87073E-29,     1.12292E-29,     2.49972E-30
    1.00242E+00,     4.88971E-29,     1.24349E-29,     2.05097E-30
    1.00243E+00,     4.90900E-29,     1.14704E-29,     5.48051E-30
    1.00244E+00,     4.92862E-29,     1.16445E-29,     4.80081E-30
    1.00245E+00,     4.94856E-29,     1.26645E-29,     1.64884E-30
    1.00246E+00,     4.96882E-29,     1.13866E-29,     9.51461E-31
    1.00247E+00,     4.98941E-29,     1.24944E-29,     2.84920E-30
    1.00248E+00,     5.01034E-29,     1.17893E-29,     1.24943E-30
    1.00249E+00,     5.03161E-29,     1.33174E-29,     1.16020E-30
    1.00250E+00,     5.05322E-29,     1.33876E-29,     6.16210E-30
    1.00251E+00,     5.07518E-29,     1.39615E-29,     4.60630E-30
    1.00252E+00,     5.09749E-29,     1.28807E-29,     5.91511E-30
    1.00253E+00,     5.12015E-29,     1.45387E-29,     4.04413E-30
    1.00254E+00,     5.14317E-29,     1.37138E-29,     1.71105E-30
    1.00255E+00,     5.16656E-29,     1.31507E-29,     5.57600E-30
    1.00256E+00,     5.19032E-29,     1.50254E-29,     3.27487E-30
    1.00257E+00,     5.21444E-29,     1.57981E-29,     3.20475E-30
    1.00258E+00,     5.23895E-29,     1.44401E-29,     3.89659E-30
    1.00259E+00,     5.26383E-29,     1.39418E-29,     1.25384E-29
    1.00260E+00,     5.28911E-29,     1.47195E-29,     3.41336E-30
    1.00261E+00,     5.31477E-29,     1.64485E-29,     2.00964E-30
    1.00262E+00,     5.34083E-29,     1.59283E-29,     5.01944E-30
    1.00263E+00,     5.36728E-29,     1.76336E-29,     3.67279E-30
    1.00264E+00,     5.39414E-29,     1.72005E-29,     2.96502E-30
    1.00265E+00,     5.42141E-29,     1.69164E-29,     1.08968E-29
    1.00266E+00,     5.44909E-29,     1.73165E-29,     9.54738E-30
    1.00267E+00,     5.47719E-29,     1.71848E-29,     3.84911E-30
    1.00268E+00,     5.50572E-29,     1.85647E-29,     8.96885E-30
    1.00269E+00,     5.53467E-29,     1.80861E-29,     1.70078E-30
    1.00270E+00,     5.56405E-29,     1.83949E-29,     4.42598E-30
    1.00271E+00,     5.59387E-29,     1.87329E-29,     4.24169E-30
    1.00272E+00,     5.62413E-29,     1.89335E-29,     9.16758E-30
    1.00273E+00,     5.65484E-29,     1.97338E-29,     1.07419E-29
    1.00274E+00,     5.68600E-29,     1.87961E-29,     3.66612E-30
    1.00275E+00,     5.71761E-29,     2.02196E-29,     2.82523E-30
    1.00276E+00,     5.74969E-29,     1.93959E-29,     6.57098E-30
    1.00277E+00,     5.78224E-29,     2.04812E-29,     7.37134E-30
    1.00278E+00,     5.81526E-29,     2.09917E-29,     2.35911E-30
    1.00279E+00,     5.84875E-29,     2.14317E-29,     9.58898E-30
    1.00280E+00,     5.88273E-29,     2.12677E-29,     9.93765E-30
    1.00281E+00,     5.91719E-29,     2.11020E-29,     3.45714E-30
    1.00282E+00,     5.95215E-29,     2.23132E-29,     6.72391E-30
    1.00283E+00,     5.98760E-29,     2.26542E-29,     1.66931E-30
    1.00284E+00,     6.02356E-29,     2.40321E-29,     1.02116E-30
    1.00285E+00,     6.06003E-29,     2.32571E-29,     9.81519E-30
    1.00286E+00,     6.09701E-29,     2.34305E-29,     4.88926E-30
    1.00287E+00,     6.13451E-29,     2.49307E-29,     6.25540E-30
    1.00288E+00,     6.17253E-29,     2.38730E-29,     7.61353E-30
    1.00289E+00,     6.21109E-29,     2.39769E-29,     1.07577E-30
    1.00290E+00,     6.25018E-29,     2.53503E-29,     8.97629E-30
    1.00291E+00,     6.28981E-29,     2.54704E-29,     1.02482E-29
    1.00292E+00,     6.32999E-29,     2.57182E-29,     4.67685E-30
    1.00293E+00,     6.37072E-29,     2.56780E-29,     1.69919E-30
    1.00294E+00,     6.41202E-29,     2.71089E-29,     4.04089E-30
    1.00295E+00,     6.45387E-29,     2.73491E-29,     8.15868E-30
    1.00296E+00,     6.49630E-29,     2.76329E-29,     9.72743E-30
    1.00297E+00,     6.53930E-29,     2.74888E-29,     1.38144E-29
    1.00298E+00,     6.58288E-29,     2.92835E-29,     1.07127E-30
    1.00299E+00,     6.62705E-29,     2.86071E-29,     1.59578E-29
    1.00300E+00,     6.67182E-29,     2.93408E-29,     2.71657E-30
    1.00301E+00,     6.71718E-29,     2.94837E-29,     2.37421E-29
    1.00302E+00,     6.76315E-29,     3.09055E-29,     9.23338E-30
    1.00303E+00,     6.80973E-29,     3.17272E-29,     1.88301E-29
    1.00304E+00,     6.85693E-29,     3.06009E-29,     5.37522E-30
    1.00305E+00,     6.90475E-29,     3.22413E-29,     1.00075E-29
    1.00306E+00,     6.95321E-29,     3.28896E-29,     1.33801E-29
    1.00307E+00,     7.00230E-29,     3.29735E-29,     1.62781E-30
    1.00308E+00,     7.05203E-29,     3.23973E-29,     1.12119E-29
    1.00309E+00,     7.10241E-29,     3.40683E-29,     2.47422E-29
    1.00310E+00,     7.15344E-29,     3.43108E-29,     1.34174E-29
    1.00311E+00,     7.20514E-29,     3.48381E-29,     2.46600E-29
    1.00312E+00,     7.25750E-29,     3.41166E-29,     2.06451E-29
    1.00313E+00,     7.31054E-29,     3.52941E-29,     1.27943E-29
    1.00314E+00,     7.36426E-29,     3.56410E-29,     2.16080E-29
    1.00315E+00,     7.41867E-29,     3.76408E-29,     2.07840E-30
    1.00316E+00,     7.47377E-29,     3.79510E-29,     3.30195E-30
    1.00317E+00,     7.52957E-29,     3.87796E-29,     2.38236E-29
    1.00318E+00,     7.58608E-29,     3.79856E-29,     1.15334E-30
    1.00319E+00,     7.64331E-29,     3.86008E-29,     3.62905E-30
    1.00320E+00,     7.70125E-29,     3.93370E-29,     1.80494E-29
    1.00321E+00,     7.75992E-29,     4.03168E-29,     2.35995E-30
    1.00322E+00,     7.81933E-29,     4.02586E-29,     1.72929E-29
    1.00323E+00,     7.87948E-29,     4.17310E-29,     1.76807E-29
    1.00324E+00,     7.94037E-29,     4.18120E-29,     4.73467E-31
    1.00325E+00,     8.00202E-29,     4.25764E-29,     3.92775E-30
    1.00326E+00,     8.06444E-29,     4.31498E-29,     2.29066E-29
    1.00327E+00,     8.12762E-29,     4.39352E-29,     1.75077E-29
    1.00328E+00,     8.19158E-29,     4.43185E-29,     1.53190E-29
    1.00329E+00,     8.25632E-29,     4.49414E-29,     2.29033E-29
    1.00330E+00,     8.32185E-29,     4.60231E-29,     7.92953E-30
    1.00331E+00,     8.38819E-29,     4.60162E-29,     4.04614E-30
    1.00332E+00,     8.45532E-29,     4.61856E-29,     1.18977E-30
    1.00333E+00,     8.52327E-29,     4.71611E-29,     6.49329E-30
    1.00334E+00,     8.59204E-29,     4.86776E-29,     2.34037E-30
    1.00335E+00,     8.66164E-29,     5.00013E-29,     2.44744E-29
    1.00336E+00,     8.73207E-29,     5.03988E-29,     1.83145E-30
    1.00337E+00,     8.80334E-29,     4.95326E-29,     2.07654E-29
    1.00338E+00,     8.87546E-29,     5.16922E-29,     1.41903E-29
    1.00339E+00,     8.94844E-29,     5.15756E-29,     1.34133E-29
    1.00340E+00,     9.02229E-29,     5.20192E-29,     2.22959E-29
    1.00341E+00,     9.09701E-29,     5.45604E-29,     2.75858E-29
    1.00342E+00,     9.17261E-29,     5.44654E-29,     4.98870E-29
    1.00343E+00,     9.24910E-29,     5.48223E-29,     2.28495E-29
    1.00344E+00,     9.32648E-29,     5.65473E-29,     5.83758E-30
    1.00345E+00,     9.40477E-29,     5.59260E-29,     5.04523E-29
    1.00346E+00,     9.48396E-29,     5.86814E-29,     1.02545E-29
    1.00347E+00,     9.56408E-29,     5.85496E-29,     3.67245E-30
    1.00348E+00,     9.64513E-29,     5.96105E-29,     4.70074E-29
    1.00349E+00,     9.72711E-29,     6.03070E-29,     1.50019E-29
    1.00350E+00,     9.81004E-29,     6.06285E-29,     2.16925E-29
    1.00351E+00,     9.89392E-29,     6.08754E-29,     2.86113E-29
    1.00352E+00,     9.97875E-29,     6.33945E-29,     3.89290E-29
    1.00353E+00,     1.00646E-28,     6.28583E-29,     3.92207E-29
    1.00354E+00,     1.01513E-28,     6.47061E-29,     8.47028E-30
    1.00355E+00,     1.02391E-28,     6.47753E-29,     2.23803E-29
    1.00356E+00,     1.03279E-28,     6.52687E-29,     4.87056E-29
    1.00357E+00,     1.04176E-28,     6.73432E-29,     3.36522E-29
    1.00358E+00,     1.05084E-28,     6.68439E-29,     1.90164E-30
    1.00359E+00,     1.06002E-28,     6.76034E-29,     2.00756E-29
    1.00360E+00,     1.06930E-28,     6.98844E-29,     4.08130E-29
    1.00361E+00,     1.07869E-28,     7.01971E-29,     8.49531E-30
    1.00362E+00,     1.08818E-28,     7.04656E-29,     2.22576E-29
    1.00363E+00,     1.09777E-28,     7.24620E-29,     2.06437E-29
    1.00364E+00,     1.10748E-28,     7.29557E-29,     6.01327E-32
    1.00365E+00,     1.11728E-28,     7.37195E-29,     2.33702E-29
    1.00366E+00,     1.12720E-28,     7.52959E-29,     2.55699E-29
    1.00367E+00,     1.13723E-28,     7.57623E-29,     4.03517E-29
    1.00368E+00,     1.14736E-28,     7.79945E-29,     2.27706E-29
    1.00369E+00,     1.15761E-28,     7.80103E-29,     2.51663E-29
    1.00370E+00,     1.16797E-28,     7.94246E-29,     2.98849E-29
    1.00371E+00,     1.17844E-28,     8.05947E-29,     2.35774E-29
    1.00372E+00,     1.18902E-28,     8.11516E-29,     1.86132E-29
    1.00373E+00,     1.19972E-28,     8.30454E-29,     1.70762E-29
    1.00374E+00,     1.21053E-28,     8.38583E-29,     1.73361E-29
    1.00375E+00,     1.22146E-28,     8.41292E-29,     2.80351E-29
    1.00376E+00,     1.23250E-28,     8.58568E-29,     4.87110E-30
    1.00377E+00,     1.24367E-28,     8.74812E-29,     3.25496E-30
    1.00378E+00,     1.25495E-28,     8.78220E-29,     1.39810E-29
    1.00379E+00,     1.26635E-28,     8.97621E-29,     3.51245E-29
    1.00380E+00,     1.27788E-28,     9.01142E-29,     1.16767E-29
    1.00381E+00,     1.28952E-28,     9.17198E-29,     3.65733E-29
    1.00382E+00,     1.30129E-28,     9.35562E-29,     2.99802E-30
    1.00383E+00,     1.31319E-28,     9.39572E-29,     1.30918E-30
    1.00384E+00,     1.32520E-28,     9.49100E-29,     4.44495E-29
    1.00385E+00,     1.33735E-28,     9.53028E-29,     2.86095E-29
    1.00386E+00,     1.34962E-28,     9.71692E-29,     4.09874E-29
    1.00387E+00,     1.36201E-28,     9.90705E-29,     2.85137E-31
    1.00388E+00,     1.37454E-28,     1.00554E-28,     2.48441E-29
    1.00389E+00,     1.38719E-28,     1.01251E-28,     3.55356E-29
    1.00390E+00,     1.39998E-28,     1.02153E-28,     3.08650E-29
    1.00391E+00,     1.41290E-28,     1.04233E-28,     1.45053E-29
    1.00392E+00,     1.42595E-28,     1.06148E-28,     1.60196E-29
    1.00393E+00,     1.43913E-28,     1.06772E-28,     3.40394E-29
    1.00394E+00,     1.45245E-28,     1.07893E-28,     5.33118E-29
    1.00395E+00,     1.46591E-28,     1.08509E-28,     4.32831E-29
    1.00396E+00,     1.47950E-28,     1.08975E-28,     9.22297E-29
    1.00397E+00,     1.49323E-28,     1.11580E-28,     5.19196E-29
    1.00398E+00,     1.50710E-28,     1.13872E-28,     7.48972E-29
    1.00399E+00,     1.52111E-28,     1.14090E-28,     6.50170E-29
    1.00400E+00,     1.53526E-28,     1.16313E-28,     9.91330E-29
    1.00401E+00,     1.54955E-28,     1.17120E-28,     5.87580E-31
    1.00402E+00,     1.56399E-28,     1.18989E-28,     7.00993E-29
    1.00403E+00,     1.57857E-28,     1.20072E-28,     5.83371E-31
    1.00404E+00,     1.59329E-28,     1.22572E-28,     7.74600E-29
    1.00405E+00,     1.60816E-28,     1.23586E-28,     1.28044E-29
    1.00406E+00,     1.62318E-28,     1.25467E-28,     3.31384E-29
    1.00407E+00,     1.63835E-28,     1.26493E-28,     2.73503E-29
    1.00408E+00,     1.65366E-28,     1.28192E-28,     4.05920E-29
    1.00409E+00,     1.66913E-28,     1.30019E-28,     2.08391E-29
    1.00410E+00,     1.68475E-28,     1.30660E-28,     2.93839E-29
    1.00411E+00,     1.70052E-28,     1.32548E-28,     7.76192E-29
    1.00412E+00,     1.71645E-28,     1.35055E-28,     8.60904E-29
    1.00413E+00,     1.73253E-28,     1.36243E-28,     3.63175E-29
    1.00414E+00,     1.74877E-28,     1.37648E-28,     4.62681E-29
    1.00415E+00,     1.76517E-28,     1.39216E-28,     6.77082E-29
    1.00416E+00,     1.78172E-28,     1.40041E-28,     4.28518E-29
    1.00417E+00,     1.79844E-28,     1.42401E-28,     7.07397E-29
    1.00418E+00,     1.81531E-28,     1.44183E-28,     9.39074E-29
    1.00419E+00,     1.83235E-28,     1.44991E-28,     5.55615E-29
    1.00420E+00,     1.84955E-28,     1.47698E-28,     1.41933E-29
    1.00421E+00,     1.86692E-28,     1.48937E-28,     1.79071E-29
    1.00422E+00,     1.88445E-28,     1.50667E-28,     1.04340E-29
    1.00423E+00,     1.90215E-28,     1.52316E-28,     1.19397E-29
    1.00424E+00,     1.92002E-28,     1.54426E-28,     1.25533E-29
    1.00425E+00,     1.93805E-28,     1.55582E-28,     5.05196E-29
    1.00426E+00,     1.95626E-28,     1.58171E-28,     4.81699E-29
    1.00427E+00,     1.97464E-28,     1.59986E-28,     1.06330E-29
    1.00428E+00,     1.99319E-28,     1.61955E-28,     6.96536E-29
    1.00429E+00,     2.01191E-28,     1.63793E-28,     8.99158E-29
    1.00430E+00,     2.03081E-28,     1.65512E-28,     8.68428E-29
    1.00431E+00,     2.04989E-28,     1.67971E-28,     4.63548E-29
    1.00432E+00,     2.06914E-28,     1.70245E-28,     7.05157E-29
    1.00433E+00,     2.08857E-28,     1.71334E-28,     8.43953E-29
    1.00434E+00,     2.10819E-28,     1.73580E-28,     9.28288E-29
    1.00435E+00,     2.12798E-28,     1.75555E-28,     1.45592E-29
    1.00436E+00,     2.14796E-28,     1.77280E-28,     1.52394E-29
    1.00437E+00,     2.16812E-28,     1.78457E-28,     2.71240E-29
    1.00438E+00,     2.18847E-28,     1.82229E-28,     3.91159E-29
    1.00439E+00,     2.20900E-28,     1.83273E-28,     1.57948E-29
    1.00440E+00,     2.22973E-28,     1.85643E-28,     4.56321E-29
    1.00441E+00,     2.25064E-28,     1.87296E-28,     8.75211E-29
    1.00442E+00,     2.27174E-28,     1.89761E-28,     8.06935E-29
    1.00443E+00,     2.29303E-28,     1.92179E-28,     5.49388E-29
    1.00444E+00,     2.31452E-28,     1.94136E-28,     2.88454E-29
    1.00445E+00,     2.33620E-28,     1.95995E-28,     3.39029E-29
    1.00446E+00,     2.35807E-28,     1.98538E-28,     4.92239E-29
    1.00447E+00,     2.38015E-28,     2.00640E-28,     1.02637E-29
    1.00448E+00,     2.40242E-28,     2.03399E-28,     7.44939E-29
    1.00449E+00,     2.42489E-28,     2.04423E-28,     1.03027E-28
    1.00450E+00,     2.44756E-28,     2.08301E-28,     1.65365E-28
    1.00451E+00,     2.47044E-28,     2.09269E-28,     8.38848E-29
    1.00452E+00,     2.49351E-28,     2.11741E-28,     1.43528E-30
    1.00453E+00,     2.51680E-28,     2.13894E-28,     5.50226E-29
    1.00454E+00,     2.54029E-28,     2.16806E-28,     1.98474E-28
    1.00455E+00,     2.56398E-28,     2.19646E-28,     2.51051E-29
    1.00456E+00,     2.58789E-28,     2.21445E-28,     1.97923E-28
    1.00457E+00,     2.61201E-28,     2.23726E-28,     1.10835E-28
    1.00458E+00,     2.63634E-28,     2.25383E-28,     1.57532E-28
    1.00459E+00,     2.66088E-28,     2.29020E-28,     1.87612E-28
    1.00460E+00,     2.68564E-28,     2.30429E-28,     4.29428E-29
    1.00461E+00,     2.71061E-28,     2.32480E-28,     1.93901E-28
    1.00462E+00,     2.73580E-28,     2.35552E-28,     9.19845E-29
    1.00463E+00,     2.76121E-28,     2.37859E-28,     1.11549E-28
    1.00464E+00,     2.78684E-28,     2.41034E-28,     5.34912E-29
    1.00465E+00,     2.81269E-28,     2.44377E-28,     3.18872E-29
    1.00466E+00,     2.83877E-28,     2.46481E-28,     1.47980E-28
    1.00467E+00,     2.86507E-28,     2.48875E-28,     1.65514E-29
    1.00468E+00,     2.89159E-28,     2.52237E-28,     1.70231E-28
    1.00469E+00,     2.91835E-28,     2.54596E-28,     1.44477E-28
    1.00470E+00,     2.94533E-28,     2.56615E-28,     6.05339E-29
    1.00471E+00,     2.97254E-28,     2.60350E-28,     4.09523E-29
    1.00472E+00,     2.99999E-28,     2.62506E-28,     5.67179E-29
    1.00473E+00,     3.02766E-28,     2.64944E-28,     4.64323E-29
    1.00474E+00,     3.05558E-28,     2.67370E-28,     1.46078E-28
    1.00475E+00,     3.08373E-28,     2.70770E-28,     1.41300E-28
    1.00476E+00,     3.11212E-28,     2.73227E-28,     9.16393E-30
    1.00477E+00,     3.14074E-28,     2.77522E-28,     4.24774E-29
    1.00478E+00,     3.16961E-28,     2.78836E-28,     1.26466E-28
    1.00479E+00,     3.19872E-28,     2.82988E-28,     8.38934E-29
    1.00480E+00,     3.22808E-28,     2.85830E-28,     1.78745E-28
    1.00481E+00,     3.25768E-28,     2.88985E-28,     2.77133E-29
    1.00482E+00,     3.28753E-28,     2.92555E-28,     6.46252E-30
    1.00483E+00,     3.31762E-28,     2.95133E-28,     1.15737E-29
    1.00484E+00,     3.34797E-28,     2.97595E-28,     9.10026E-29
    1.00485E+00,     3.37857E-28,     3.01422E-28,     1.37150E-28
    1.00486E+00,     3.40942E-28,     3.04020E-28,     4.63834E-29
    1.00487E+00,     3.44053E-28,     3.07467E-28,     1.98617E-28
    1.00488E+00,     3.47189E-28,     3.10166E-28,     9.81396E-29
    1.00489E+00,     3.50351E-28,     3.12558E-28,     1.54671E-29
    1.00490E+00,     3.53539E-28,     3.15049E-28,     2.01688E-28
    1.00491E+00,     3.56753E-28,     3.19630E-28,     1.66055E-28
    1.00492E+00,     3.59994E-28,     3.22067E-28,     1.54353E-28
    1.00493E+00,     3.63261E-28,     3.25601E-28,     1.29474E-28
    1.00494E+00,     3.66554E-28,     3.29587E-28,     1.67839E-28
    1.00495E+00,     3.69875E-28,     3.32089E-28,     6.72419E-29
    1.00496E+00,     3.73222E-28,     3.35129E-28,     2.29572E-29
    1.00497E+00,     3.76596E-28,     3.38098E-28,     8.78735E-29
    1.00498E+00,     3.79998E-28,     3.43035E-28,     2.05333E-29
    1.00499E+00,     3.83427E-28,     3.45051E-28,     2.00792E-28
    1.00500E+00,     3.86883E-28,     3.49103E-28,     6.86421E-29
    1.00501E+00,     3.90368E-28,     3.52370E-28,     1.05990E-28
    1.00502E+00,     3.93880E-28,     3.56646E-28,     1.69420E-28
    1.00503E+00,     3.97420E-28,     3.58705E-28,     1.60178E-28
    1.00504E+00,     4.00989E-28,     3.63871E-28,     1.03502E-28
    1.00505E+00,     4.04586E-28,     3.66623E-28,     1.74162E-28
    1.00506E+00,     4.08212E-28,     3.70148E-28,     1.45973E-28
    1.00507E+00,     4.11866E-28,     3.74953E-28,     1.28873E-28
    1.00508E+00,     4.15549E-28,     3.77240E-28,     3.06531E-29
    1.00509E+00,     4.19262E-28,     3.81742E-28,     4.60009E-29
    1.00510E+00,     4.23003E-28,     3.85915E-28,     1.29816E-28
    1.00511E+00,     4.26775E-28,     3.90183E-28,     2.00027E-28
    1.00512E+00,     4.30576E-28,     3.92716E-28,     8.39609E-29
    1.00513E+00,     4.34406E-28,     3.97156E-28,     7.33572E-29
    1.00514E+00,     4.38267E-28,     4.00036E-28,     5.06952E-29
    1.00515E+00,     4.42157E-28,     4.04133E-28,     6.62489E-29
    1.00516E+00,     4.46079E-28,     4.09717E-28,     2.59966E-28
    1.00517E+00,     4.50030E-28,     4.12065E-28,     2.47111E-28
    1.00518E+00,     4.54012E-28,     4.16551E-28,     9.10495E-29
    1.00519E+00,     4.58026E-28,     4.21073E-28,     6.94381E-29
    1.00520E+00,     4.62070E-28,     4.23817E-28,     1.53712E-28
    1.00521E+00,     4.66145E-28,     4.28603E-28,     3.75153E-28
    1.00522E+00,     4.70252E-28,     4.32805E-28,     3.13552E-28
    1.00523E+00,     4.74390E-28,     4.36568E-28,     1.75083E-28
    1.00524E+00,     4.78560E-28,     4.39877E-28,     6.26273E-30
    1.00525E+00,     4.82763E-28,     4.44801E-28,     3.58248E-28
    1.00526E+00,     4.86997E-28,     4.49912E-28,     2.15277E-28
    1.00527E+00,     4.91263E-28,     4.54539E-28,     3.27155E-28
    1.00528E+00,     4.95562E-28,     4.58217E-28,     2.67266E-28
    1.00529E+00,     4.99894E-28,     4.61711E-28,     2.62199E-28
    1.00530E+00,     5.04259E-28,     4.66901E-28,     1.97274E-28
    1.00531E+00,     5.08656E-28,     4.71820E-28,     2.93746E-28
    1.00532E+00,     5.13087E-28,     4.75797E-28,     3.73708E-28
    1.00533E+00,     5.17552E-28,     4.80266E-28,     3.25765E-28
    1.00534E+00,     5.22050E-28,     4.84551E-28,     5.85035E-29
    1.00535E+00,     5.26581E-28,     4.88864E-28,     1.07688E-29
    1.00536E+00,     5.31147E-28,     4.94562E-28,     1.07907E-28
    1.00537E+00,     5.35747E-28,     4.99335E-28,     2.90559E-28
    1.00538E+00,     5.40381E-28,     5.03638E-28,     1.25683E-28
    1.00539E+00,     5.45050E-28,     5.08427E-28,     3.07358E-28
    1.00540E+00,     5.49754E-28,     5.12486E-28,     2.79088E-28
    1.00541E+00,     5.54493E-28,     5.17031E-28,     3.81823E-28
    1.00542E+00,     5.59266E-28,     5.21353E-28,     2.54121E-28
    1.00543E+00,     5.64076E-28,     5.26482E-28,     5.42460E-29
    1.00544E+00,     5.68920E-28,     5.31360E-28,     1.19872E-28
    1.00545E+00,     5.73801E-28,     5.35940E-28,     2.48007E-29
    1.00546E+00,     5.78717E-28,     5.41401E-28,     3.68475E-28
    1.00547E+00,     5.83670E-28,     5.47235E-28,     1.51530E-28
    1.00548E+00,     5.88659E-28,     5.51295E-28,     8.39811E-29
    1.00549E+00,     5.93684E-28,     5.56037E-28,     1.72876E-29
