x, a priori error bound, running error bound, forward error
    1.00161E+00,     1.78979E-27,     3.72743E-29,     3.01212E-31
    1.00162E+00,     1.78985E-27,     6.50218E-29,     6.69305E-31
    1.00163E+00,     1.78991E-27,     7.80288E-29,     5.02515E-31
    1.00164E+00,     1.78997E-27,     7.02056E-29,     1.08434E-30
    1.00165E+00,     1.79003E-27,     3.72793E-29,     1.07239E-31
    1.00166E+00,     1.79010E-27,     5.95558E-29,     7.85910E-31
    1.00167E+00,     1.79016E-27,     5.96060E-29,     9.38026E-31
    1.00168E+00,     1.79023E-27,     5.60214E-29,     1.34191E-30
    1.00169E+00,     1.79029E-27,     5.44567E-29,     5.21051E-31
    1.00170E+00,     1.79036E-27,     8.16197E-29,     1.02619E-30
    1.00171E+00,     1.79043E-27,     6.53662E-29,     1.48229E-30
    1.00172E+00,     1.79050E-27,     3.10649E-29,     1.21226E-30
    1.00173E+00,     1.79057E-27,     5.80296E-29,     7.04690E-31
    1.00174E+00,     1.79065E-27,     6.39572E-29,     1.08997E-31
    1.00175E+00,     1.79072E-27,     6.45389E-29,     2.67319E-31
    1.00176E+00,     1.79080E-27,     5.51138E-29,     5.60503E-31
    1.00177E+00,     1.79087E-27,     5.46727E-29,     2.17103E-30
    1.00178E+00,     1.79095E-27,     5.03446E-29,     2.65801E-31
    1.00179E+00,     1.79103E-27,     8.25643E-29,     3.57720E-31
    1.00180E+00,     1.79111E-27,     3.27223E-29,     4.83290E-31
    1.00181E+00,     1.79119E-27,     6.48832E-29,     1.87881E-30
    1.00182E+00,     1.79127E-27,     7.80940E-29,     6.99977E-31
    1.00183E+00,     1.79136E-27,     7.91038E-29,     9.46751E-32
    1.00184E+00,     1.79144E-27,     4.50665E-29,     1.55412E-30
    1.00185E+00,     1.79153E-27,     2.94357E-29,     2.22475E-31
    1.00186E+00,     1.79162E-27,     7.38979E-29,     2.37899E-31
    1.00187E+00,     1.79171E-27,     7.64442E-29,     9.40680E-31
    1.00188E+00,     1.79180E-27,     6.83480E-29,     9.35108E-31
    1.00189E+00,     1.79189E-27,     3.51079E-29,     1.26114E-30
    1.00190E+00,     1.79198E-27,     7.35730E-29,     1.49093E-30
    1.00191E+00,     1.79208E-27,     6.51016E-29,     9.82398E-31
    1.00192E+00,     1.79218E-27,     3.18615E-29,     1.46513E-30
    1.00193E+00,     1.79227E-27,     4.14957E-29,     2.69533E-32
    1.00194E+00,     1.79237E-27,     5.82221E-29,     2.20879E-30
    1.00195E+00,     1.79248E-27,     8.01952E-29,     4.03287E-31
    1.00196E+00,     1.79258E-27,     2.75757E-29,     4.16057E-31
    1.00197E+00,     1.79268E-27,     2.70175E-29,     3.07819E-30
    1.00198E+00,     1.79279E-27,     6.21726E-29,     1.38444E-30
    1.00199E+00,     1.79290E-27,     6.88098E-29,     7.42595E-31
    1.00200E+00,     1.79301E-27,     6.43431E-29,     2.16057E-30
    1.00201E+00,     1.79312E-27,     5.53703E-29,     1.02386E-30
    1.00202E+00,     1.79324E-27,     7.90059E-29,     1.31268E-30
    1.00203E+00,     1.79335E-27,     6.96067E-29,     8.24113E-31
    1.00204E+00,     1.79347E-27,     5.69427E-29,     1.84788E-30
    1.00205E+00,     1.79359E-27,     3.55072E-29,     3.46484E-31
    1.00206E+00,     1.79371E-27,     7.39523E-29,     1.30195E-30
    1.00207E+00,     1.79383E-27,     6.45324E-29,     1.35191E-30
    1.00208E+00,     1.79396E-27,     4.46648E-29,     1.70951E-30
    1.00209E+00,     1.79409E-27,     4.18656E-29,     1.80280E-30
    1.00210E+00,     1.79422E-27,     5.77828E-29,     7.07133E-31
    1.00211E+00,     1.79435E-27,     5.62700E-29,     2.89357E-30
    1.00212E+00,     1.79448E-27,     3.67528E-29,     2.36294E-30
    1.00213E+00,     1.79462E-27,     7.06540E-29,     2.84183E-30
    1.00214E+00,     1.79475E-27,     7.76132E-29,     1.02000E-30
    1.00215E+00,     1.79489E-27,     5.70055E-29,     1.53890E-30
    1.00216E+00,     1.79504E-27,     6.41640E-29,     1.01543E-30
    1.00217E+00,     1.79518E-27,     4.16014E-29,     7.49550E-31
    1.00218E+00,     1.79533E-27,     5.49068E-29,     6.23306E-31
    1.00219E+00,     1.79548E-27,     6.60715E-29,     2.62430E-30
    1.00220E+00,     1.79563E-27,     3.90228E-29,     2.69589E-30
    1.00221E+00,     1.79578E-27,     4.95351E-29,     1.95661E-30
    1.00222E+00,     1.79594E-27,     6.59105E-29,     1.03676E-30
    1.00223E+00,     1.79610E-27,     8.30765E-29,     6.12304E-31
    1.00224E+00,     1.79626E-27,     6.30832E-29,     2.22269E-30
    1.00225E+00,     1.79642E-27,     5.55469E-29,     3.91167E-30
    1.00226E+00,     1.79659E-27,     6.97872E-29,     6.00995E-30
    1.00227E+00,     1.79675E-27,     7.47376E-29,     4.68507E-30
    1.00228E+00,     1.79692E-27,     6.04446E-29,     1.44836E-32
    1.00229E+00,     1.79710E-27,     7.54001E-29,     3.09650E-30
    1.00230E+00,     1.79727E-27,     5.56724E-29,     5.16334E-30
    1.00231E+00,     1.79745E-27,     5.71156E-29,     1.36211E-30
    1.00232E+00,     1.79764E-27,     5.20531E-29,     5.18542E-30
    1.00233E+00,     1.79782E-27,     4.56524E-29,     4.96970E-30
    1.00234E+00,     1.79801E-27,     6.21519E-29,     3.08798E-30
    1.00235E+00,     1.79820E-27,     7.82387E-29,     3.37528E-30
    1.00236E+00,     1.79839E-27,     4.67690E-29,     5.02304E-31
    1.00237E+00,     1.79859E-27,     6.27221E-29,     1.25786E-30
    1.00238E+00,     1.79879E-27,     8.91495E-29,     1.09164E-30
    1.00239E+00,     1.79899E-27,     6.40574E-29,     2.45740E-31
    1.00240E+00,     1.79919E-27,     7.35212E-29,     4.50197E-30
    1.00241E+00,     1.79940E-27,     6.63585E-29,     2.49972E-30
    1.00242E+00,     1.79961E-27,     8.26771E-29,     2.06043E-30
    1.00243E+00,     1.79983E-27,     6.51998E-29,     5.48051E-30
    1.00244E+00,     1.80004E-27,     6.42818E-29,     4.80486E-30
    1.00245E+00,     1.80027E-27,     7.65043E-29,     1.64884E-30
    1.00246E+00,     1.80049E-27,     9.06262E-29,     9.51461E-31
    1.00247E+00,     1.80072E-27,     8.39767E-29,     2.87637E-30
    1.00248E+00,     1.80095E-27,     5.34512E-29,     1.24943E-30
    1.00249E+00,     1.80118E-27,     4.48408E-29,     1.16020E-30
    1.00250E+00,     1.80142E-27,     6.82651E-29,     6.16525E-30
    1.00251E+00,     1.80166E-27,     7.70747E-29,     4.67336E-30
    1.00252E+00,     1.80190E-27,     4.35168E-29,     5.91840E-30
    1.00253E+00,     1.80215E-27,     5.85828E-29,     4.04894E-30
    1.00254E+00,     1.80240E-27,     6.19957E-29,     1.71105E-30
    1.00255E+00,     1.80266E-27,     9.32475E-29,     5.57949E-30
    1.00256E+00,     1.80292E-27,     8.14838E-29,     3.27487E-30
    1.00257E+00,     1.80318E-27,     7.05590E-29,     3.20475E-30
    1.00258E+00,     1.80345E-27,     7.49561E-29,     3.90158E-30
    1.00259E+00,     1.80372E-27,     8.05643E-29,     1.25384E-29
    1.00260E+00,     1.80399E-27,     5.04978E-29,     3.41478E-30
    1.00261E+00,     1.80427E-27,     6.87685E-29,     2.00964E-30
    1.00262E+00,     1.80455E-27,     7.61749E-29,     5.01944E-30
    1.00263E+00,     1.80484E-27,     7.49885E-29,     3.67279E-30
    1.00264E+00,     1.80513E-27,     8.50452E-29,     2.96502E-30
    1.00265E+00,     1.80542E-27,     3.52234E-29,     1.08968E-29
    1.00266E+00,     1.80572E-27,     8.53254E-29,     9.54738E-30
    1.00267E+00,     1.80602E-27,     7.24365E-29,     3.85416E-30
    1.00268E+00,     1.80633E-27,     6.35198E-29,     8.96939E-30
    1.00269E+00,     1.80664E-27,     4.99232E-29,     1.71217E-30
    1.00270E+00,     1.80696E-27,     8.85916E-29,     4.42598E-30
    1.00271E+00,     1.80728E-27,     8.81443E-29,     4.24169E-30
    1.00272E+00,     1.80760E-27,     8.75632E-29,     9.16878E-30
    1.00273E+00,     1.80793E-27,     5.62005E-29,     1.07420E-29
    1.00274E+00,     1.80826E-27,     1.03448E-28,     3.66612E-30
    1.00275E+00,     1.80860E-27,     9.32554E-29,     2.82523E-30
    1.00276E+00,     1.80894E-27,     5.36299E-29,     6.57098E-30
    1.00277E+00,     1.80929E-27,     7.14074E-29,     7.37134E-30
    1.00278E+00,     1.80964E-27,     9.94730E-29,     2.48751E-30
    1.00279E+00,     1.81000E-27,     9.40205E-29,     9.59709E-30
    1.00280E+00,     1.81036E-27,     6.92449E-29,     9.93765E-30
    1.00281E+00,     1.81072E-27,     5.43087E-29,     3.46276E-30
    1.00282E+00,     1.81109E-27,     8.12364E-29,     6.73546E-30
    1.00283E+00,     1.81147E-27,     8.92065E-29,     1.66931E-30
    1.00284E+00,     1.81185E-27,     5.36618E-29,     1.02124E-30
    1.00285E+00,     1.81224E-27,     5.85532E-29,     9.81717E-30
    1.00286E+00,     1.81263E-27,     1.03355E-28,     4.88926E-30
    1.00287E+00,     1.81302E-27,     8.30617E-29,     6.26782E-30
    1.00288E+00,     1.81343E-27,     6.72596E-29,     7.61353E-30
    1.00289E+00,     1.81383E-27,     6.05787E-29,     1.07577E-30
    1.00290E+00,     1.81425E-27,     8.37966E-29,     9.01088E-30
    1.00291E+00,     1.81466E-27,     8.75817E-29,     1.02482E-29
    1.00292E+00,     1.81509E-27,     6.21284E-29,     4.67789E-30
    1.00293E+00,     1.81551E-27,     7.34900E-29,     1.69919E-30
    1.00294E+00,     1.81595E-27,     1.00124E-28,     4.06009E-30
    1.00295E+00,     1.81639E-27,     8.00467E-29,     8.16106E-30
    1.00296E+00,     1.81683E-27,     7.61693E-29,     9.72743E-30
    1.00297E+00,     1.81729E-27,     5.84818E-29,     1.38144E-29
    1.00298E+00,     1.81774E-27,     9.63429E-29,     1.07127E-30
    1.00299E+00,     1.81821E-27,     8.23670E-29,     1.59578E-29
    1.00300E+00,     1.81868E-27,     9.69862E-29,     2.71657E-30
    1.00301E+00,     1.81915E-27,     7.80630E-29,     2.37429E-29
    1.00302E+00,     1.81963E-27,     1.00988E-28,     9.24180E-30
    1.00303E+00,     1.82012E-27,     8.59222E-29,     1.88301E-29
    1.00304E+00,     1.82061E-27,     8.73843E-29,     5.37522E-30
    1.00305E+00,     1.82111E-27,     7.12977E-29,     1.00075E-29
    1.00306E+00,     1.82162E-27,     8.52562E-29,     1.33816E-29
    1.00307E+00,     1.82213E-27,     8.99543E-29,     1.62781E-30
    1.00308E+00,     1.82265E-27,     8.80295E-29,     1.12123E-29
    1.00309E+00,     1.82317E-27,     6.78314E-29,     2.47422E-29
    1.00310E+00,     1.82371E-27,     1.11527E-28,     1.34174E-29
    1.00311E+00,     1.82424E-27,     9.12317E-29,     2.46632E-29
    1.00312E+00,     1.82479E-27,     8.08099E-29,     2.06451E-29
    1.00313E+00,     1.82534E-27,     7.97833E-29,     1.27943E-29
    1.00314E+00,     1.82590E-27,     1.11520E-28,     2.16116E-29
    1.00315E+00,     1.82647E-27,     8.78569E-29,     2.08774E-30
    1.00316E+00,     1.82704E-27,     6.77332E-29,     3.30195E-30
    1.00317E+00,     1.82762E-27,     8.36907E-29,     2.38244E-29
    1.00318E+00,     1.82820E-27,     1.10572E-28,     1.15334E-30
    1.00319E+00,     1.82880E-27,     9.52639E-29,     3.65042E-30
    1.00320E+00,     1.82940E-27,     9.71199E-29,     1.80666E-29
    1.00321E+00,     1.83001E-27,     7.83972E-29,     2.39268E-30
    1.00322E+00,     1.83062E-27,     1.18240E-28,     1.72929E-29
    1.00323E+00,     1.83125E-27,     9.67152E-29,     1.76851E-29
    1.00324E+00,     1.83188E-27,     7.97605E-29,     4.73467E-31
    1.00325E+00,     1.83251E-27,     7.98160E-29,     3.92775E-30
    1.00326E+00,     1.83316E-27,     9.89786E-29,     2.29075E-29
    1.00327E+00,     1.83381E-27,     9.31867E-29,     1.75077E-29
    1.00328E+00,     1.83447E-27,     7.84229E-29,     1.53203E-29
    1.00329E+00,     1.83514E-27,     9.08061E-29,     2.29033E-29
    1.00330E+00,     1.83582E-27,     1.28337E-28,     7.96867E-30
    1.00331E+00,     1.83650E-27,     1.11780E-28,     4.05095E-30
    1.00332E+00,     1.83720E-27,     9.55149E-29,     1.18977E-30
    1.00333E+00,     1.83790E-27,     8.38383E-29,     6.49329E-30
    1.00334E+00,     1.83861E-27,     1.26696E-28,     2.34037E-30
    1.00335E+00,     1.83932E-27,     1.02887E-28,     2.44776E-29
    1.00336E+00,     1.84005E-27,     7.61853E-29,     1.83145E-30
    1.00337E+00,     1.84078E-27,     8.62086E-29,     2.07654E-29
    1.00338E+00,     1.84153E-27,     1.07943E-28,     1.42122E-29
    1.00339E+00,     1.84228E-27,     1.07049E-28,     1.34365E-29
    1.00340E+00,     1.84304E-27,     8.00244E-29,     2.22959E-29
    1.00341E+00,     1.84381E-27,     1.19275E-28,     2.75858E-29
    1.00342E+00,     1.84458E-27,     1.05284E-28,     5.10871E-29
    1.00343E+00,     1.84537E-27,     1.21502E-28,     2.28495E-29
    1.00344E+00,     1.84617E-27,     1.15244E-28,     5.85089E-30
    1.00345E+00,     1.84697E-27,     1.10399E-28,     5.05219E-29
    1.00346E+00,     1.84778E-27,     1.31212E-28,     1.02545E-29
    1.00347E+00,     1.84861E-27,     1.06849E-28,     3.67245E-30
    1.00348E+00,     1.84944E-27,     9.27436E-29,     4.70074E-29
    1.00349E+00,     1.85028E-27,     9.52237E-29,     1.50071E-29
    1.00350E+00,     1.85113E-27,     1.19695E-28,     2.16928E-29
    1.00351E+00,     1.85199E-27,     1.21995E-28,     2.86113E-29
    1.00352E+00,     1.85286E-27,     1.05666E-28,     3.89290E-29
    1.00353E+00,     1.85374E-27,     1.09904E-28,     3.92227E-29
    1.00354E+00,     1.85463E-27,     1.39364E-28,     8.47028E-30
    1.00355E+00,     1.85553E-27,     1.37959E-28,     2.23803E-29
    1.00356E+00,     1.85644E-27,     1.03553E-28,     4.87056E-29
    1.00357E+00,     1.85736E-27,     1.14551E-28,     3.36522E-29
    1.00358E+00,     1.85828E-27,     1.42811E-28,     1.90164E-30
    1.00359E+00,     1.85922E-27,     1.22502E-28,     2.00756E-29
    1.00360E+00,     1.86017E-27,     1.12877E-28,     4.08135E-29
    1.00361E+00,     1.86113E-27,     9.40900E-29,     8.49588E-30
    1.00362E+00,     1.86210E-27,     1.13050E-28,     2.22576E-29
    1.00363E+00,     1.86309E-27,     1.24894E-28,     2.06437E-29
    1.00364E+00,     1.86408E-27,     1.32059E-28,     6.01327E-32
    1.00365E+00,     1.86508E-27,     1.13511E-28,     2.33735E-29
    1.00366E+00,     1.86609E-27,     1.38805E-28,     2.55707E-29
    1.00367E+00,     1.86712E-27,     1.24570E-28,     4.03517E-29
    1.00368E+00,     1.86815E-27,     1.08514E-28,     2.27706E-29
    1.00369E+00,     1.86920E-27,     1.29591E-28,     2.51663E-29
    1.00370E+00,     1.87025E-27,     1.40796E-28,     2.98849E-29
    1.00371E+00,     1.87132E-27,     1.31925E-28,     2.35774E-29
    1.00372E+00,     1.87240E-27,     1.50218E-28,     1.86174E-29
    1.00373E+00,     1.87349E-27,     1.22553E-28,     1.70762E-29
    1.00374E+00,     1.87460E-27,     1.45777E-28,     1.73361E-29
    1.00375E+00,     1.87571E-27,     1.63417E-28,     2.80378E-29
    1.00376E+00,     1.87684E-27,     1.24490E-28,     4.87110E-30
    1.00377E+00,     1.87797E-27,     1.06132E-28,     3.25533E-30
    1.00378E+00,     1.87912E-27,     1.60309E-28,     1.39810E-29
    1.00379E+00,     1.88029E-27,     1.55415E-28,     3.51245E-29
    1.00380E+00,     1.88146E-27,     1.50354E-28,     1.16804E-29
    1.00381E+00,     1.88265E-27,     1.42903E-28,     3.65733E-29
    1.00382E+00,     1.88384E-27,     1.61302E-28,     3.00450E-30
    1.00383E+00,     1.88506E-27,     1.54613E-28,     1.32395E-30
    1.00384E+00,     1.88628E-27,     1.43747E-28,     4.44495E-29
    1.00385E+00,     1.88751E-27,     1.17750E-28,     2.86102E-29
    1.00386E+00,     1.88876E-27,     1.52468E-28,     4.09874E-29
    1.00387E+00,     1.89002E-27,     1.55586E-28,     3.46694E-31
    1.00388E+00,     1.89130E-27,     1.50865E-28,     2.48472E-29
    1.00389E+00,     1.89258E-27,     1.21983E-28,     3.55356E-29
    1.00390E+00,     1.89388E-27,     1.42685E-28,     3.08650E-29
    1.00391E+00,     1.89520E-27,     1.55387E-28,     1.45053E-29
    1.00392E+00,     1.89652E-27,     1.22435E-28,     1.60196E-29
    1.00393E+00,     1.89786E-27,     1.34388E-28,     3.40394E-29
    1.00394E+00,     1.89922E-27,     1.71558E-28,     5.33118E-29
    1.00395E+00,     1.90058E-27,     1.81290E-28,     4.32831E-29
    1.00396E+00,     1.90197E-27,     1.58369E-28,     9.22297E-29
    1.00397E+00,     1.90336E-27,     1.50234E-28,     5.19197E-29
    1.00398E+00,     1.90477E-27,     1.77542E-28,     7.48972E-29
    1.00399E+00,     1.90619E-27,     1.83477E-28,     6.50170E-29
    1.00400E+00,     1.90763E-27,     1.59177E-28,     9.91332E-29
    1.00401E+00,     1.90908E-27,     1.56147E-28,     5.95796E-31
    1.00402E+00,     1.91054E-27,     1.73604E-28,     7.00993E-29
    1.00403E+00,     1.91202E-27,     1.76418E-28,     5.83371E-31
    1.00404E+00,     1.91352E-27,     1.83702E-28,     7.74600E-29
    1.00405E+00,     1.91502E-27,     1.63768E-28,     1.28048E-29
    1.00406E+00,     1.91655E-27,     1.73359E-28,     3.31384E-29
    1.00407E+00,     1.91809E-27,     2.04749E-28,     2.73503E-29
    1.00408E+00,     1.91964E-27,     1.79490E-28,     4.05921E-29
    1.00409E+00,     1.92121E-27,     1.89073E-28,     2.08391E-29
    1.00410E+00,     1.92279E-27,     2.04728E-28,     2.93839E-29
    1.00411E+00,     1.92439E-27,     2.00851E-28,     7.76192E-29
    1.00412E+00,     1.92600E-27,     1.75662E-28,     8.60905E-29
    1.00413E+00,     1.92763E-27,     1.64181E-28,     3.63175E-29
    1.00414E+00,     1.92928E-27,     2.01272E-28,     4.62685E-29
    1.00415E+00,     1.93094E-27,     1.85073E-28,     6.77094E-29
    1.00416E+00,     1.93262E-27,     1.67127E-28,     4.28518E-29
    1.00417E+00,     1.93431E-27,     1.98026E-28,     7.07400E-29
    1.00418E+00,     1.93602E-27,     1.96731E-28,     9.39074E-29
    1.00419E+00,     1.93774E-27,     1.99228E-28,     5.55619E-29
    1.00420E+00,     1.93949E-27,     1.94762E-28,     1.41947E-29
    1.00421E+00,     1.94124E-27,     2.09387E-28,     1.79071E-29
    1.00422E+00,     1.94302E-27,     1.92542E-28,     1.04340E-29
    1.00423E+00,     1.94481E-27,     2.06984E-28,     1.19462E-29
    1.00424E+00,     1.94662E-27,     2.05934E-28,     1.25533E-29
    1.00425E+00,     1.94844E-27,     2.00978E-28,     5.05212E-29
    1.00426E+00,     1.95028E-27,     2.04487E-28,     4.81715E-29
    1.00427E+00,     1.95214E-27,     2.16037E-28,     1.06403E-29
    1.00428E+00,     1.95402E-27,     2.27547E-28,     6.96536E-29
    1.00429E+00,     1.95591E-27,     2.13106E-28,     8.99160E-29
    1.00430E+00,     1.95783E-27,     2.19937E-28,     8.68430E-29
    1.00431E+00,     1.95976E-27,     2.16027E-28,     4.63548E-29
    1.00432E+00,     1.96170E-27,     2.30320E-28,     7.05157E-29
    1.00433E+00,     1.96367E-27,     2.32227E-28,     8.43953E-29
    1.00434E+00,     1.96565E-27,     2.32977E-28,     9.28288E-29
    1.00435E+00,     1.96765E-27,     2.33823E-28,     1.45645E-29
    1.00436E+00,     1.96967E-27,     2.24215E-28,     1.52394E-29
    1.00437E+00,     1.97171E-27,     2.19815E-28,     2.71240E-29
    1.00438E+00,     1.97376E-27,     2.31239E-28,     3.91179E-29
    1.00439E+00,     1.97584E-27,     2.65659E-28,     1.57948E-29
    1.00440E+00,     1.97793E-27,     2.20183E-28,     4.56321E-29
    1.00441E+00,     1.98004E-27,     2.20433E-28,     8.75211E-29
    1.00442E+00,     1.98218E-27,     2.41502E-28,     8.06935E-29
    1.00443E+00,     1.98433E-27,     2.55817E-28,     5.49402E-29
    1.00444E+00,     1.98650E-27,     2.60360E-28,     2.88454E-29
    1.00445E+00,     1.98869E-27,     2.43949E-28,     3.39035E-29
    1.00446E+00,     1.99090E-27,     2.64585E-28,     4.92239E-29
    1.00447E+00,     1.99312E-27,     2.80607E-28,     1.02680E-29
    1.00448E+00,     1.99537E-27,     2.37607E-28,     7.44939E-29
    1.00449E+00,     1.99764E-27,     2.47618E-28,     1.03027E-28
    1.00450E+00,     1.99993E-27,     2.83449E-28,     1.65366E-28
    1.00451E+00,     2.00224E-27,     2.49733E-28,     8.38848E-29
    1.00452E+00,     2.00457E-27,     2.62161E-28,     1.43528E-30
    1.00453E+00,     2.00692E-27,     2.66937E-28,     5.50228E-29
    1.00454E+00,     2.00929E-27,     2.68874E-28,     1.98474E-28
    1.00455E+00,     2.01168E-27,     2.79185E-28,     2.51055E-29
    1.00456E+00,     2.01409E-27,     2.81611E-28,     1.97923E-28
    1.00457E+00,     2.01653E-27,     2.58391E-28,     1.10835E-28
    1.00458E+00,     2.01898E-27,     3.05011E-28,     1.57532E-28
    1.00459E+00,     2.02146E-27,     2.92484E-28,     1.87612E-28
    1.00460E+00,     2.02395E-27,     2.77918E-28,     4.29433E-29
    1.00461E+00,     2.02647E-27,     2.84893E-28,     1.93901E-28
    1.00462E+00,     2.02901E-27,     2.93624E-28,     9.19854E-29
    1.00463E+00,     2.03157E-27,     2.89657E-28,     1.11549E-28
    1.00464E+00,     2.03416E-27,     2.70547E-28,     5.34912E-29
    1.00465E+00,     2.03677E-27,     3.00062E-28,     3.18872E-29
    1.00466E+00,     2.03939E-27,     2.83997E-28,     1.47980E-28
    1.00467E+00,     2.04205E-27,     3.18757E-28,     1.65526E-29
    1.00468E+00,     2.04472E-27,     3.11502E-28,     1.70231E-28
    1.00469E+00,     2.04742E-27,     3.18005E-28,     1.44477E-28
    1.00470E+00,     2.05014E-27,     3.33990E-28,     6.05352E-29
    1.00471E+00,     2.05288E-27,     3.35494E-28,     4.09541E-29
    1.00472E+00,     2.05565E-27,     3.20714E-28,     5.67179E-29
    1.00473E+00,     2.05843E-27,     3.11191E-28,     4.64323E-29
    1.00474E+00,     2.06125E-27,     3.40106E-28,     1.46078E-28
    1.00475E+00,     2.06408E-27,     3.46036E-28,     1.41300E-28
    1.00476E+00,     2.06694E-27,     3.11811E-28,     9.16605E-30
    1.00477E+00,     2.06983E-27,     3.09952E-28,     4.24792E-29
    1.00478E+00,     2.07274E-27,     3.52594E-28,     1.26466E-28
    1.00479E+00,     2.07567E-27,     3.38090E-28,     8.38943E-29
    1.00480E+00,     2.07863E-27,     3.30718E-28,     1.78745E-28
    1.00481E+00,     2.08161E-27,     3.34783E-28,     2.77161E-29
    1.00482E+00,     2.08461E-27,     3.65691E-28,     6.46553E-30
    1.00483E+00,     2.08765E-27,     3.48401E-28,     1.15754E-29
    1.00484E+00,     2.09070E-27,     3.33635E-28,     9.10026E-29
    1.00485E+00,     2.09378E-27,     3.56708E-28,     1.37150E-28
    1.00486E+00,     2.09689E-27,     3.83039E-28,     4.63834E-29
    1.00487E+00,     2.10002E-27,     3.76215E-28,     1.98617E-28
    1.00488E+00,     2.10318E-27,     3.75003E-28,     9.81396E-29
    1.00489E+00,     2.10636E-27,     3.57171E-28,     1.54721E-29
    1.00490E+00,     2.10957E-27,     3.66238E-28,     2.01688E-28
    1.00491E+00,     2.11281E-27,     3.94859E-28,     1.66055E-28
    1.00492E+00,     2.11607E-27,     3.65128E-28,     1.54353E-28
    1.00493E+00,     2.11936E-27,     3.68946E-28,     1.29474E-28
    1.00494E+00,     2.12267E-27,     4.08169E-28,     1.67839E-28
    1.00495E+00,     2.12602E-27,     3.92073E-28,     6.72431E-29
    1.00496E+00,     2.12938E-27,     3.73482E-28,     2.29572E-29
    1.00497E+00,     2.13278E-27,     3.86701E-28,     8.78737E-29
    1.00498E+00,     2.13620E-27,     4.17788E-28,     2.05371E-29
    1.00499E+00,     2.13965E-27,     4.19496E-28,     2.00793E-28
    1.00500E+00,     2.14313E-27,     4.06419E-28,     6.86466E-29
    1.00501E+00,     2.14664E-27,     4.06933E-28,     1.05990E-28
    1.00502E+00,     2.15017E-27,     4.16287E-28,     1.69420E-28
    1.00503E+00,     2.15373E-27,     4.23953E-28,     1.60178E-28
    1.00504E+00,     2.15732E-27,     4.18531E-28,     1.03502E-28
    1.00505E+00,     2.16094E-27,     3.97497E-28,     1.74162E-28
    1.00506E+00,     2.16459E-27,     4.23667E-28,     1.45973E-28
    1.00507E+00,     2.16826E-27,     4.26166E-28,     1.28873E-28
    1.00508E+00,     2.17197E-27,     4.28565E-28,     3.06531E-29
    1.00509E+00,     2.17570E-27,     4.30093E-28,     4.60009E-29
    1.00510E+00,     2.17947E-27,     4.46585E-28,     1.29816E-28
    1.00511E+00,     2.18326E-27,     4.34003E-28,     2.00027E-28
    1.00512E+00,     2.18708E-27,     4.31724E-28,     8.39611E-29
    1.00513E+00,     2.19093E-27,     4.25953E-28,     7.33583E-29
    1.00514E+00,     2.19482E-27,     4.72574E-28,     5.06967E-29
    1.00515E+00,     2.19873E-27,     4.43329E-28,     6.62489E-29
    1.00516E+00,     2.20267E-27,     4.72720E-28,     2.59966E-28
    1.00517E+00,     2.20664E-27,     4.60580E-28,     2.47111E-28
    1.00518E+00,     2.21065E-27,     4.70921E-28,     9.10503E-29
    1.00519E+00,     2.21468E-27,     4.70849E-28,     6.94382E-29
    1.00520E+00,     2.21875E-27,     4.64046E-28,     1.53712E-28
    1.00521E+00,     2.22284E-27,     4.63900E-28,     3.75153E-28
    1.00522E+00,     2.22697E-27,     5.04673E-28,     3.13552E-28
    1.00523E+00,     2.23113E-27,     5.05328E-28,     1.75083E-28
    1.00524E+00,     2.23532E-27,     4.81862E-28,     6.26273E-30
    1.00525E+00,     2.23955E-27,     4.73965E-28,     3.58248E-28
    1.00526E+00,     2.24380E-27,     5.25062E-28,     2.15278E-28
    1.00527E+00,     2.24809E-27,     5.06259E-28,     3.27155E-28
    1.00528E+00,     2.25241E-27,     4.97067E-28,     2.67266E-28
    1.00529E+00,     2.25677E-27,     5.04586E-28,     2.62199E-28
    1.00530E+00,     2.26115E-27,     5.28568E-28,     1.97274E-28
    1.00531E+00,     2.26557E-27,     5.08826E-28,     2.93746E-28
    1.00532E+00,     2.27002E-27,     5.23830E-28,     3.73708E-28
    1.00533E+00,     2.27451E-27,     5.29432E-28,     3.25765E-28
    1.00534E+00,     2.27903E-27,     5.37864E-28,     5.85035E-29
    1.00535E+00,     2.28358E-27,     5.66262E-28,     1.07688E-29
    1.00536E+00,     2.28817E-27,     5.46465E-28,     1.07908E-28
    1.00537E+00,     2.29279E-27,     5.22228E-28,     2.90559E-28
    1.00538E+00,     2.29745E-27,     5.54676E-28,     1.25683E-28
    1.00539E+00,     2.30214E-27,     5.67894E-28,     3.07358E-28
    1.00540E+00,     2.30686E-27,     5.61008E-28,     2.79088E-28
    1.00541E+00,     2.31162E-27,     5.61657E-28,     3.81823E-28
    1.00542E+00,     2.31642E-27,     5.97016E-28,     2.54121E-28
    1.00543E+00,     2.32125E-27,     5.93810E-28,     5.42460E-29
    1.00544E+00,     2.32611E-27,     5.62283E-28,     1.19872E-28
    1.00545E+00,     2.33102E-27,     5.72890E-28,     2.48007E-29
    1.00546E+00,     2.33595E-27,     5.87458E-28,     3.68475E-28
    1.00547E+00,     2.34093E-27,     5.88882E-28,     1.51530E-28
    1.00548E+00,     2.34594E-27,     5.79433E-28,     8.39811E-29
